t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1440882751,1,0.002236,0.000131,0.046139,0.122661,events/second
1440882752,1,0.002231,0.000131,0.046139,0.122661,events/second
1440882753,1,0.002226,0.000131,0.046139,0.122661,events/second
1440882754,1,0.002221,0.000120,0.045376,0.121982,events/second
1440882755,1,0.002216,0.000120,0.045376,0.121982,events/second
1440882756,1,0.002211,0.000120,0.045376,0.121982,events/second
1440882757,1,0.002206,0.000120,0.045376,0.121982,events/second
1440882758,1,0.002202,0.000120,0.045376,0.121982,events/second
1440882759,1,0.002197,0.000111,0.044626,0.121306,events/second
1440882760,1,0.002192,0.000111,0.044626,0.121306,events/second
1440882761,1,0.002187,0.000111,0.044626,0.121306,events/second
1440882762,1,0.002182,0.000111,0.044626,0.121306,events/second
1440882763,1,0.002178,0.000111,0.044626,0.121306,events/second
1440882764,1,0.002173,0.000102,0.043888,0.120634,events/second
1440882765,1,0.002168,0.000102,0.043888,0.120634,events/second
1440882766,1,0.002163,0.000102,0.043888,0.120634,events/second
1440882767,1,0.002159,0.000102,0.043888,0.120634,events/second
1440882768,1,0.002154,0.000102,0.043888,0.120634,events/second
1440882769,1,0.002150,0.000094,0.043163,0.119966,events/second
1440882770,1,0.002145,0.000094,0.043163,0.119966,events/second
1440882771,1,0.002140,0.000094,0.043163,0.119966,events/second
1440882772,1,0.002136,0.000094,0.043163,0.119966,events/second
1440882773,1,0.002131,0.000094,0.043163,0.119966,events/second
1440882774,1,0.002127,0.000086,0.042450,0.119301,events/second
1440882775,1,0.002122,0.000086,0.042450,0.119301,events/second
1440882776,1,0.002118,0.000086,0.042450,0.119301,events/second
1440882777,1,0.002113,0.000086,0.042450,0.119301,events/second
1440882778,1,0.002109,0.000086,0.042450,0.119301,events/second
1440882779,1,0.002104,0.000079,0.041748,0.118640,events/second
1440882780,1,0.002100,0.000079,0.041748,0.118640,events/second
1440882781,1,0.002095,0.000079,0.041748,0.118640,events/second
1440882782,1,0.002091,0.000079,0.041748,0.118640,events/second
1440882783,1,0.002087,0.000079,0.041748,0.118640,events/second
1440882784,1,0.002082,0.000073,0.041058,0.117983,events/second
1440882785,1,0.002078,0.000073,0.041058,0.117983,events/second
1440882786,1,0.002074,0.000073,0.041058,0.117983,events/second
1440882787,1,0.002069,0.000073,0.041058,0.117983,events/second
1440882788,1,0.002065,0.000073,0.041058,0.117983,events/second
1440882789,1,0.002061,0.000067,0.040379,0.117329,events/second
1440882790,1,0.002057,0.000067,0.040379,0.117329,events/second
1440882791,1,0.002052,0.000067,0.040379,0.117329,events/second
1440882792,1,0.002048,0.000067,0.040379,0.117329,events/second
1440882793,1,0.002044,0.000067,0.040379,0.117329,events/second
1440882794,1,0.002040,0.000062,0.039712,0.116679,events/second
1440882795,1,0.002036,0.000062,0.039712,0.116679,events/second
1440882796,1,0.002032,0.000062,0.039712,0.116679,events/second
1440882797,1,0.002028,0.000062,0.039712,0.116679,events/second
1440882798,1,0.002023,0.000062,0.039712,0.116679,events/second
1440882799,1,0.002019,0.000057,0.039056,0.116033,events/second
1440882800,1,0.002015,0.000057,0.039056,0.116033,events/second
1440882801,1,0.002011,0.000057,0.039056,0.116033,events/second
1440882802,1,0.002007,0.000057,0.039056,0.116033,events/second
1440882803,1,0.002003,0.000057,0.039056,0.116033,events/second
1440882804,1,0.001999,0.000052,0.038410,0.115390,events/second
1440882805,1,0.001995,0.000052,0.038410,0.115390,events/second
1440882806,1,0.001991,0.000052,0.038410,0.115390,events/second
1440882807,1,0.001987,0.000052,0.038410,0.115390,events/second
1440882808,1,0.001983,0.000052,0.038410,0.115390,events/second
1440882809,1,0.001979,0.000048,0.037775,0.114751,events/second
1440882810,1,0.001975,0.000048,0.037775,0.114751,events/second
1440882811,1,0.001972,0.000048,0.037775,0.114751,events/second
1440882812,1,0.001968,0.000048,0.037775,0.114751,events/second
1440882813,1,0.001964,0.000048,0.037775,0.114751,events/second
1440882814,1,0.001960,0.000044,0.037151,0.114115,events/second
1440882815,1,0.001956,0.000044,0.037151,0.114115,events/second
1440882816,1,0.001952,0.000044,0.037151,0.114115,events/second
1440882817,1,0.001948,0.000044,0.037151,0.114115,events/second
1440882818,1,0.001945,0.000044,0.037151,0.114115,events/second
1440882819,1,0.001941,0.000041,0.036537,0.113483,events/second
1440882820,1,0.001937,0.000041,0.036537,0.113483,events/second
1440882821,1,0.001933,0.000041,0.036537,0.113483,events/second
1440882822,1,0.001930,0.000041,0.036537,0.113483,events/second
1440882823,1,0.001926,0.000041,0.036537,0.113483,events/second
1440882824,1,0.001922,0.000037,0.035933,0.112854,events/second
1440882825,1,0.001918,0.000037,0.035933,0.112854,events/second
1440882826,1,0.001915,0.000037,0.035933,0.112854,events/second
1440882827,1,0.001911,0.000037,0.035933,0.112854,events/second
1440882828,1,0.001908,0.000037,0.035933,0.112854,events/second
1440882829,1,0.001904,0.000034,0.035339,0.112229,events/second
1440882830,1,0.001900,0.000034,0.035339,0.112229,events/second
1440882831,1,0.001897,0.000034,0.035339,0.112229,events/second
1440882832,1,0.001893,0.000034,0.035339,0.112229,events/second
1440882833,1,0.001890,0.000034,0.035339,0.112229,events/second
1440882834,1,0.001886,0.000032,0.034755,0.111607,events/second
1440882835,1,0.001882,0.000032,0.034755,0.111607,events/second
1440882836,1,0.001879,0.000032,0.034755,0.111607,events/second
1440882837,1,0.001875,0.000032,0.034755,0.111607,events/second
1440882838,1,0.001872,0.000032,0.034755,0.111607,events/second
1440882839,1,0.001868,0.000029,0.034180,0.110989,events/second
1440882840,1,0.001865,0.000029,0.034180,0.110989,events/second
1440882841,1,0.001861,0.000029,0.034180,0.110989,events/second
1440882842,1,0.001858,0.000029,0.034180,0.110989,events/second
1440882843,1,0.001855,0.000029,0.034180,0.110989,events/second
1440882844,1,0.001851,0.000027,0.033615,0.110374,events/second
1440882845,1,0.001848,0.000027,0.033615,0.110374,events/second
1440882846,1,0.001844,0.000027,0.033615,0.110374,events/second
1440882847,1,0.001841,0.000027,0.033615,0.110374,events/second
1440882848,1,0.001838,0.000027,0.033615,0.110374,events/second
1440882849,1,0.001834,0.000025,0.033060,0.109762,events/second
1440882850,1,0.001831,0.000025,0.033060,0.109762,events/second
1440882851,1,0.001827,0.000025,0.033060,0.109762,events/second
1440882852,1,0.001824,0.000025,0.033060,0.109762,events/second
1440882853,1,0.001821,0.000025,0.033060,0.109762,events/second
1440882854,1,0.001817,0.000023,0.032513,0.109154,events/second
1440882855,1,0.001814,0.000023,0.032513,0.109154,events/second
1440882856,1,0.001811,0.000023,0.032513,0.109154,events/second
1440882857,1,0.001808,0.000023,0.032513,0.109154,events/second
1440882858,1,0.001804,0.000023,0.032513,0.109154,events/second
1440882859,1,0.001801,0.000021,0.031976,0.108549,events/second
1440882860,1,0.001798,0.000021,0.031976,0.108549,events/second
1440882861,1,0.001795,0.000021,0.031976,0.108549,events/second
1440882862,1,0.001791,0.000021,0.031976,0.108549,events/second
1440882863,1,0.001788,0.000021,0.031976,0.108549,events/second
1440882864,1,0.001785,0.000019,0.031447,0.107948,events/second
1440882865,1,0.001782,0.000019,0.031447,0.107948,events/second
1440882866,1,0.001779,0.000019,0.031447,0.107948,events/second
1440882867,1,0.001775,0.000019,0.031447,0.107948,events/second
1440882868,1,0.001772,0.000019,0.031447,0.107948,events/second
1440882869,1,0.001769,0.000018,0.030928,0.107350,events/second
1440882870,1,0.001766,0.000018,0.030928,0.107350,events/second
1440882871,1,0.001763,0.000018,0.030928,0.107350,events/second
1440882872,1,0.001760,0.000018,0.030928,0.107350,events/second
1440882873,1,0.001757,0.000018,0.030928,0.107350,events/second
1440882874,1,0.001754,0.000016,0.030416,0.106755,events/second
1440882875,1,0.001751,0.000016,0.030416,0.106755,events/second
1440882876,1,0.001748,0.000016,0.030416,0.106755,events/second
1440882877,1,0.001745,0.000016,0.030416,0.106755,events/second
1440882878,1,0.001741,0.000016,0.030416,0.106755,events/second
1440882879,1,0.001738,0.000015,0.029914,0.106164,events/second
1440882880,1,0.001735,0.000015,0.029914,0.106164,events/second
1440882881,1,0.001732,0.000015,0.029914,0.106164,events/second
1440882882,1,0.001729,0.000015,0.029914,0.106164,events/second
1440882883,1,0.001726,0.000015,0.029914,0.106164,events/second
1440882884,1,0.001723,0.000014,0.029419,0.105576,events/second
1440882885,1,0.001721,0.000014,0.029419,0.105576,events/second
1440882886,1,0.001718,0.000014,0.029419,0.105576,events/second
1440882887,1,0.001715,0.000014,0.029419,0.105576,events/second
1440882888,1,0.001712,0.000014,0.029419,0.105576,events/second
1440882889,1,0.001709,0.000013,0.028933,0.104991,events/second
1440882890,1,0.001706,0.000013,0.028933,0.104991,events/second
1440882891,1,0.001703,0.000013,0.028933,0.104991,events/second
1440882892,1,0.001700,0.000013,0.028933,0.104991,events/second
1440882893,1,0.001697,0.000013,0.028933,0.104991,events/second
1440882894,1,0.001694,0.000012,0.028455,0.104409,events/second
1440882895,1,0.001691,0.000012,0.028455,0.104409,events/second
1440882896,1,0.001689,0.000012,0.028455,0.104409,events/second
1440882897,1,0.001686,0.000012,0.028455,0.104409,events/second
1440882898,1,0.001683,0.000012,0.028455,0.104409,events/second
1440882899,1,0.001680,0.000011,0.027984,0.103831,events/second
1440882900,1,0.001677,0.000011,0.027984,0.103831,events/second
1440882901,1,0.001674,0.000011,0.027984,0.103831,events/second
1440882902,1,0.001672,0.000011,0.027984,0.103831,events/second
1440882903,1,0.001669,0.000011,0.027984,0.103831,events/second
1440882904,1,0.001666,0.000010,0.027522,0.103255,events/second
1440882905,1,0.001663,0.000010,0.027522,0.103255,events/second
1440882906,1,0.001661,0.000010,0.027522,0.103255,events/second
1440882907,1,0.001658,0.000010,0.027522,0.103255,events/second
1440882908,1,0.001655,0.000010,0.027522,0.103255,events/second
1440882909,1,0.001652,0.000009,0.027067,0.102683,events/second
1440882910,1,0.001650,0.000009,0.027067,0.102683,events/second
1440882911,1,0.001647,0.000009,0.027067,0.102683,events/second
1440882912,1,0.001644,0.000009,0.027067,0.102683,events/second
1440882913,1,0.001641,0.000009,0.027067,0.102683,events/second
1440882914,1,0.001639,0.000008,0.026620,0.102115,events/second
1440882915,1,0.001636,0.000008,0.026620,0.102115,events/second
1440882916,1,0.001633,0.000008,0.026620,0.102115,events/second
1440882917,1,0.001631,0.000008,0.026620,0.102115,events/second
1440882918,1,0.001628,0.000008,0.026620,0.102115,events/second
1440882919,1,0.001625,0.000008,0.026180,0.101549,events/second
1440882920,1,0.001623,0.000008,0.026180,0.101549,events/second
1440882921,1,0.001620,0.000008,0.026180,0.101549,events/second
1440882922,1,0.001618,0.000008,0.026180,0.101549,events/second
1440882923,1,0.001615,0.000008,0.026180,0.101549,events/second
1440882924,1,0.001612,0.000007,0.025747,0.100986,events/second
1440882925,1,0.001610,0.000007,0.025747,0.100986,events/second
1440882926,1,0.001607,0.000007,0.025747,0.100986,events/second
1440882927,1,0.001605,0.000007,0.025747,0.100986,events/second
1440882928,1,0.001602,0.000007,0.025747,0.100986,events/second
1440882929,1,0.001599,0.000007,0.025321,0.100427,events/second
1440882930,1,0.001597,0.000007,0.025321,0.100427,events/second
1440882931,1,0.001594,0.000007,0.025321,0.100427,events/second
1440882932,1,0.001592,0.000007,0.025321,0.100427,events/second
1440882933,1,0.001589,0.000007,0.025321,0.100427,events/second
1440882934,1,0.001587,0.000006,0.024903,0.099870,events/second
1440882935,1,0.001584,0.000006,0.024903,0.099870,events/second
1440882936,1,0.001582,0.000006,0.024903,0.099870,events/second
1440882937,1,0.001579,0.000006,0.024903,0.099870,events/second
1440882938,1,0.001577,0.000006,0.024903,0.099870,events/second
1440882939,1,0.001574,0.000006,0.024491,0.099317,events/second
1440882940,1,0.001572,0.000006,0.024491,0.099317,events/second
1440882941,1,0.001569,0.000006,0.024491,0.099317,events/second
1440882942,1,0.001567,0.000006,0.024491,0.099317,events/second
1440882943,1,0.001564,0.000006,0.024491,0.099317,events/second
1440882944,1,0.001562,0.000005,0.024086,0.098767,events/second
1440882945,1,0.001560,0.000005,0.024086,0.098767,events/second
1440882946,1,0.001557,0.000005,0.024086,0.098767,events/second
1440882947,1,0.001555,0.000005,0.024086,0.098767,events/second
1440882948,1,0.001552,0.000005,0.024086,0.098767,events/second
1440882949,1,0.001550,0.000005,0.023688,0.098220,events/second
1440882950,1,0.001547,0.000005,0.023688,0.098220,events/second
1440882951,1,0.001545,0.000005,0.023688,0.098220,events/second
1440882952,1,0.001543,0.000005,0.023688,0.098220,events/second
1440882953,1,0.001540,0.000005,0.023688,0.098220,events/second
1440882954,1,0.001538,0.000004,0.023297,0.097675,events/second
1440882955,1,0.001536,0.000004,0.023297,0.097675,events/second
1440882956,1,0.001533,0.000004,0.023297,0.097675,events/second
1440882957,1,0.001531,0.000004,0.023297,0.097675,events/second
1440882958,1,0.001529,0.000004,0.023297,0.097675,events/second
1440882959,1,0.001526,0.000004,0.022912,0.097134,events/second
1440882960,1,0.001524,0.000004,0.022912,0.097134,events/second
1440882961,1,0.001522,0.000004,0.022912,0.097134,events/second
1440882962,1,0.001519,0.000004,0.022912,0.097134,events/second
1440882963,1,0.001517,0.000004,0.022912,0.097134,events/second
1440882964,1,0.001515,0.000004,0.022533,0.096596,events/second
1440882965,1,0.001512,0.000004,0.022533,0.096596,events/second
1440882966,1,0.001510,0.000004,0.022533,0.096596,events/second
1440882967,1,0.001508,0.000004,0.022533,0.096596,events/second
1440882968,1,0.001506,0.000004,0.022533,0.096596,events/second
1440882969,1,0.001503,0.000003,0.022161,0.096061,events/second
1440882970,1,0.001501,0.000003,0.022161,0.096061,events/second
1440882971,1,0.001499,0.000003,0.022161,0.096061,events/second
1440882972,1,0.001497,0.000003,0.022161,0.096061,events/second
1440882973,1,0.001494,0.000003,0.022161,0.096061,events/second
1440882974,1,0.001492,0.000003,0.021794,0.095529,events/second
1440882975,1,0.001490,0.000003,0.021794,0.095529,events/second
1440882976,1,0.001488,0.000003,0.021794,0.095529,events/second
1440882977,1,0.001485,0.000003,0.021794,0.095529,events/second
1440882978,1,0.001483,0.000003,0.021794,0.095529,events/second
1440882979,1,0.001481,0.000003,0.021434,0.095000,events/second
1440882980,1,0.001479,0.000003,0.021434,0.095000,events/second
1440882981,1,0.001477,0.000003,0.021434,0.095000,events/second
1440882982,1,0.001474,0.000003,0.021434,0.095000,events/second
1440882983,1,0.001472,0.000003,0.021434,0.095000,events/second
1440882984,1,0.001470,0.000003,0.021080,0.094473,events/second
1440882985,1,0.001468,0.000003,0.021080,0.094473,events/second
1440882986,1,0.001466,0.000003,0.021080,0.094473,events/second
1440882987,1,0.001464,0.000003,0.021080,0.094473,events/second
1440882988,1,0.001462,0.000003,0.021080,0.094473,events/second
1440882989,1,0.001459,0.000002,0.020731,0.093950,events/second
1440882990,1,0.001457,0.000002,0.020731,0.093950,events/second
1440882991,1,0.001455,0.000002,0.020731,0.093950,events/second
1440882992,1,0.001453,0.000002,0.020731,0.093950,events/second
1440882993,1,0.001451,0.000002,0.020731,0.093950,events/second
1440882994,1,0.001449,0.000002,0.020389,0.093429,events/second
1440882995,1,0.001447,0.000002,0.020389,0.093429,events/second
1440882996,1,0.001445,0.000002,0.020389,0.093429,events/second
1440882997,1,0.001443,0.000002,0.020389,0.093429,events/second
1440882998,1,0.001440,0.000002,0.020389,0.093429,events/second
1440882999,1,0.001438,0.000002,0.020052,0.092912,events/second
1440883000,1,0.001436,0.000002,0.020052,0.092912,events/second
1440883001,1,0.001434,0.000002,0.020052,0.092912,events/second
1440883002,1,0.001432,0.000002,0.020052,0.092912,events/second
1440883003,1,0.001430,0.000002,0.020052,0.092912,events/second
1440883004,1,0.001428,0.000002,0.019720,0.092397,events/second
1440883005,1,0.001426,0.000002,0.019720,0.092397,events/second
1440883006,1,0.001424,0.000002,0.019720,0.092397,events/second
1440883007,1,0.001422,0.000002,0.019720,0.092397,events/second
1440883008,1,0.001420,0.000002,0.019720,0.092397,events/second
1440883009,1,0.001418,0.000002,0.019394,0.091885,events/second
1440883010,1,0.001416,0.000002,0.019394,0.091885,events/second
1440883011,1,0.001414,0.000002,0.019394,0.091885,events/second
1440883012,1,0.001412,0.000002,0.019394,0.091885,events/second
1440883013,1,0.001410,0.000002,0.019394,0.091885,events/second
1440883014,1,0.001408,0.000002,0.019074,0.091376,events/second
1440883015,1,0.001406,0.000002,0.019074,0.091376,events/second
1440883016,1,0.001404,0.000002,0.019074,0.091376,events/second
1440883017,1,0.001402,0.000002,0.019074,0.091376,events/second
