"t.bucket","td.sum","rt.sum"
1420946730000,1,21
1420946735000,2,15
1420946740000,0,9
1420946745000,1,13
1420946750000,0,13
1420946755000,2,13
1420946760000,1,12
1420946765000,2,12
1420946770000,0,11
1420946775000,2,5
1420946780000,2,9
1420946785000,1,17
1420946790000,2,17
1420946795000,2,12
1420946800000,2,13
1420946805000,0,15
1420946810000,2,12
1420946815000,1,12
1420946820000,2,6
1420946825000,2,14
1420946830000,3,17
1420946835000,1,9
1420946840000,0,11
1420946845000,1,12
1420946850000,1,18
1420946855000,1,13
1420946860000,3,21
1420946865000,1,14
1420946870000,4,19
1420946875000,3,13
1420946880000,2,24
1420946885000,1,21
1420946890000,4,13
1420946895000,1,20
1420946900000,1,25
1420946905000,1,36
1420946910000,1,20
1420946915000,0,14
1420946920000,1,18
1420946925000,4,19
1420946930000,1,15
1420946935000,4,12
1420946940000,3,16
1420946945000,2,16
1420946950000,3,12
1420946955000,1,11
1420946960000,0,13
1420946965000,4,9
1420946970000,2,20
1420946975000,0,19
1420946980000,2,17
1420946985000,2,14
1420946990000,2,16
1420946995000,1,15
1.420947e+12,4,22
1420947005000,2,21
1420947010000,4,17
1420947015000,2,15
1420947020000,2,8
1420947025000,1,13
1420947030000,5,13
1420947035000,4,19
1420947040000,4,10
1420947045000,1,9
1420947050000,0,14
1420947055000,2,11
1420947060000,3,12
1420947065000,1,14
1420947070000,2,12
1420947075000,3,33
1420947080000,1,31
1420947085000,1,22
1420947090000,2,21
1420947095000,2,16
1420947100000,0,12
1420947105000,3,23
1420947110000,1,19
1420947115000,2,17
1420947120000,2,11
1420947125000,2,15
1420947130000,3,15
1420947135000,3,17
1420947140000,1,19
1420947145000,2,14
1420947150000,1,21
1420947155000,2,14
1420947160000,2,12
1420947165000,3,22
1420947170000,2,19
1420947175000,3,17
1420947180000,2,11
1420947185000,1,22
1420947190000,3,22
1420947195000,2,15
1420947200000,4,13
1420947205000,1,15
1420947210000,1,17
1420947215000,0,19
1420947220000,2,20
1420947225000,3,15
1420947230000,1,12
1420947235000,0,16
1420947240000,0,14
1420947245000,2,20
1420947250000,2,17
1420947255000,3,13
1420947260000,4,16
1420947265000,4,14
1420947270000,3,15
1420947275000,5,18
1420947280000,0,13
1420947285000,3,15
1420947290000,1,19
1420947295000,1,19
1420947300000,2,20
1420947305000,2,16
1420947310000,2,16
1420947315000,2,11
1420947320000,2,12
1420947325000,1,6
1420947330000,1,11
1420947335000,1,11
1420947340000,0,11
1420947345000,2,13
1420947350000,0,7
1420947355000,2,14
1420947360000,0,13
1420947365000,0,11
1420947370000,2,11
1420947375000,1,6
1420947380000,0,11
1420947385000,2,11
1420947390000,8,13
1420947395000,2,12
1420947400000,1,13
1420947405000,7,20
1420947410000,5,24
1420947415000,5,12
1420947420000,3,25
1420947425000,4,19
1420947430000,8,27
1420947435000,2,14
1420947440000,4,27
1420947445000,4,20
1420947450000,3,31
1420947455000,4,17
1420947460000,4,30
1420947465000,3,28
1420947470000,1,20
1420947475000,4,20
1420947480000,1,27
1420947485000,6,31
1420947490000,1,14
1420947495000,5,22
1420947500000,2,21
1420947505000,3,18
1420947510000,1,14
1420947515000,4,9
1420947520000,3,20
1420947525000,5,16
1420947530000,0,23
1420947535000,1,25
1420947540000,4,21
1420947545000,6,21
1420947550000,4,25
1420947555000,8,24
1420947560000,8,27
1420947565000,7,34
1420947570000,12,33
1420947575000,9,28
1420947580000,11,35
1420947585000,11,31
1420947590000,7,23
1420947595000,6,25
1420947600000,3,14
1420947605000,5,21
1420947610000,4,23
1420947615000,6,21
1420947620000,9,25
1420947625000,7,19
1420947630000,4,21
1420947635000,2,24
1420947640000,4,23
1420947645000,4,15
1420947650000,3,12
1420947655000,2,17
1420947660000,1,14
1420947665000,3,17
1420947670000,7,20
1420947675000,2,14
1420947680000,2,16
1420947685000,4,16
1420947690000,4,15
1420947695000,2,17
1420947700000,4,23
1420947705000,4,23
1420947710000,3,22
1420947715000,4,31
1420947720000,6,21
1420947725000,5,36
1420947730000,1,19
1420947735000,2,24
1420947740000,4,24
1420947745000,1,24
1420947750000,5,31
1420947755000,0,30
1420947760000,3,19
1420947765000,2,24
1420947770000,1,17
1420947775000,1,24
1420947780000,4,29
1420947785000,1,12
1420947790000,0,15
1420947795000,2,18
1420947800000,1,20
1420947805000,1,21
1420947810000,3,17
1420947815000,3,22
1420947820000,3,16
1420947825000,0,26
1420947830000,1,25
1420947835000,1,22
1420947840000,2,14
1420947845000,3,9
1420947850000,1,10
1420947855000,1,3
1420947860000,2,8
1420947865000,0,6
1420947870000,0,7
1420947875000,3,10
1420947880000,0,9
1420947885000,1,5
1420947890000,2,11
1420947895000,1,7
1420947900000,3,8
1420947905000,4,15
1420947910000,4,7
1420947915000,3,7
1420947920000,2,9
1420947925000,1,12
1420947930000,3,14
1420947935000,3,4
1420947940000,2,15
1420947945000,0,8
1420947950000,4,7
1420947955000,3,7
1420947960000,0,12
1420947965000,1,10
1420947970000,3,11
1420947975000,1,10
1420947980000,2,11
1420947985000,2,15
1420947990000,4,15
1420947995000,0,13
1.420948e+12,1,15
1420948005000,3,8
1420948010000,4,13
1420948015000,1,13
1420948020000,1,12
1420948025000,1,9
1420948030000,0,5
1420948035000,1,17
1420948040000,5,17
1420948045000,1,11
1420948050000,3,14
1420948055000,0,12
1420948060000,0,12
1420948065000,1,14
1420948070000,1,16
1420948075000,0,12
1420948080000,1,4
1420948085000,1,18
1420948090000,2,17
1420948095000,0,8
1420948100000,1,6
1420948105000,1,11
1420948110000,0,7
1420948115000,1,2
1420948120000,1,9
1420948125000,1,7
1420948130000,1,5
1420948135000,5,16
1420948140000,0,10
1420948145000,1,3
1420948150000,0,10
1420948155000,2,10
1420948160000,2,12
1420948165000,5,7
1420948170000,1,8
1420948175000,2,11
1420948180000,0,11
1420948185000,1,13
1420948190000,1,10
1420948195000,1,6
1420948200000,1,13
1420948205000,1,12
1420948210000,2,16
1420948215000,1,12
1420948220000,1,18
1420948225000,0,17
1420948230000,3,19
1420948235000,2,5
1420948240000,4,12
1420948245000,2,12
1420948250000,1,20
1420948255000,2,13
1420948260000,1,13
1420948265000,2,9
1420948270000,2,13
1420948275000,1,11
1420948280000,0,8
1420948285000,4,14
1420948290000,2,13
1420948295000,3,15
1420948300000,3,16
1420948305000,0,9
1420948310000,2,9
1420948315000,2,10
1420948320000,0,7
1420948325000,1,6
1420948330000,2,13
1420948335000,3,12
1420948340000,0,13
1420948345000,1,7
1420948350000,0,7
1420948355000,2,7
1420948360000,0,6
1420948365000,1,8
1420948370000,1,7
1420948375000,3,6
1420948380000,3,10
1420948385000,1,6
1420948390000,6,6
1420948395000,17,9
1420948400000,29,6
1420948405000,70,12
1420948410000,121,10
1420948415000,126,17
1420948420000,127,15
1420948425000,138,17
1420948430000,141,33
1420948435000,134,33
1420948440000,124,41
1420948445000,108,29
1420948450000,103,46
1420948455000,101,35
1420948460000,112,78
1420948465000,133,93
1420948470000,126,85
1420948475000,103,92
1420948480000,77,64
1420948485000,76,72
1420948490000,71,77
1420948495000,75,69
1420948500000,71,59
1420948505000,63,67
1420948510000,37,56
1420948515000,44,68
1420948520000,55,76
1420948525000,59,74
1420948530000,79,104
1420948535000,73,100
1420948540000,60,90
1420948545000,66,80
1420948550000,78,98
1420948555000,89,103
1420948560000,84,95
1420948565000,86,102
1420948570000,76,85
1420948575000,81,95
1420948580000,71,90
1420948585000,64,89
1420948590000,60,70
1420948595000,70,82
1420948600000,39,60
1420948605000,40,50
1420948610000,44,60
1420948615000,54,58
1420948620000,36,55
1420948625000,44,62
1420948630000,38,50
1420948635000,40,57
1420948640000,22,41
1420948645000,30,45
1420948650000,41,50
1420948655000,20,28
1420948660000,29,42
1420948665000,22,41
1420948670000,22,37
1420948675000,19,33
1420948680000,29,37
1420948685000,15,31
1420948690000,21,39
1420948695000,17,39
1420948700000,11,30
1420948705000,15,41
1420948710000,20,47
1420948715000,16,40
1420948720000,11,40
1420948725000,11,33
1420948730000,15,27
1420948735000,11,30
1420948740000,12,26
1420948745000,4,21
1420948750000,17,36
1420948755000,13,39
1420948760000,11,25
1420948765000,12,27
1420948770000,13,33
1420948775000,15,29
1420948780000,14,31
1420948785000,16,27
1420948790000,12,27
1420948795000,8,18
1420948800000,12,17
1420948805000,10,22
1420948810000,8,18
1420948815000,8,13
1420948820000,10,21
1420948825000,14,29
1420948830000,4,15
1420948835000,2,10
1420948840000,8,19
1420948845000,5,15
1420948850000,1,4
1420948855000,7,13
1420948860000,5,18
1420948865000,5,16
1420948870000,4,13
1420948875000,5,12
1420948880000,5,5
1420948885000,4,9
1420948890000,6,11
1420948895000,3,8
1420948900000,8,14
1420948905000,5,15
1420948910000,6,15
1420948915000,4,12
1420948920000,6,8
1420948925000,9,12
1420948930000,21,10
1420948935000,45,12
1420948940000,63,17
1420948945000,73,22
1420948950000,89,17
1420948955000,83,21
1420948960000,89,37
1420948965000,106,39
1420948970000,86,37
1420948975000,71,40
1420948980000,77,44
1420948985000,60,39
1420948990000,69,36
1420948995000,64,40
1.420949e+12,67,48
1420949005000,53,33
1420949010000,60,56
1420949015000,55,38
1420949020000,71,42
1420949025000,56,52
1420949030000,61,66
1420949035000,54,58
1420949040000,52,73
1420949045000,76,86
1420949050000,142,149
1420949055000,193,190
1420949060000,193,216
1420949065000,209,211
1420949070000,172,200
1420949075000,170,186
1420949080000,165,174
1420949085000,160,174
1420949090000,119,131
1420949095000,126,149
1420949100000,126,140
1420949105000,117,127
1420949110000,116,132
1420949115000,113,106
1420949120000,83,93
1420949125000,79,91
1420949130000,98,110
1420949135000,68,69
1420949140000,78,100
1420949145000,85,97
1420949150000,80,88
1420949155000,62,81
1420949160000,79,94
1420949165000,60,80
1420949170000,74,91
1420949175000,60,83
1420949180000,49,80
1420949185000,47,66
1420949190000,49,67
1420949195000,43,67
1420949200000,44,62
1420949205000,49,61
1420949210000,45,62
1420949215000,47,64
1420949220000,35,55
1420949225000,31,58
1420949230000,28,42
1420949235000,31,44
1420949240000,28,48
1420949245000,35,46
1420949250000,37,42
1420949255000,22,39
1420949260000,22,36
1420949265000,26,38
1420949270000,28,46
1420949275000,29,76
1420949280000,19,63
1420949285000,13,81
1420949290000,17,96
1420949295000,19,67
1420949300000,12,86
1420949305000,14,89
1420949310000,16,78
1420949315000,24,64
1420949320000,13,77
1420949325000,12,116
1420949330000,14,90
1420949335000,18,87
1420949340000,18,84
1420949345000,18,93
1420949350000,13,71
1420949355000,12,79
1420949360000,25,86
1420949365000,9,71
1420949370000,18,79
1420949375000,15,83
1420949380000,18,75
1420949385000,14,76
1420949390000,12,67
1420949395000,15,61
1420949400000,24,71
1420949405000,15,51
1420949410000,11,49
1420949415000,13,55
1420949420000,9,50
1420949425000,8,45
1420949430000,13,54
1420949435000,7,53
1420949440000,6,36
1420949445000,10,41
1420949450000,12,43
1420949455000,5,28
1420949460000,8,30
1420949465000,9,33
1420949470000,11,42
1420949475000,12,47
1420949480000,8,29
1420949485000,12,43
1420949490000,11,37
1420949495000,15,29
1420949500000,11,37
1420949505000,13,31
1420949510000,12,29
1420949515000,1,22
1420949520000,13,36
1420949525000,6,18
1420949530000,10,28
1420949535000,8,27
1420949540000,20,25
1420949545000,42,30
1420949550000,65,30
1420949555000,91,65
1420949560000,85,65
1420949565000,74,60
1420949570000,51,49
1420949575000,66,45
1420949580000,70,64
1420949585000,60,62
1420949590000,54,60
1420949595000,57,75
1420949600000,50,69
1420949605000,45,69
1420949610000,32,61
1420949615000,45,65
1420949620000,39,55
1420949625000,39,61
1420949630000,25,54
1420949635000,31,45
1420949640000,26,45
1420949645000,17,44
1420949650000,20,47
1420949655000,23,48
1420949660000,14,35
1420949665000,17,46
1420949670000,13,32
1420949675000,13,31
1420949680000,6,32
1420949685000,25,49
1420949690000,12,27
1420949695000,14,31
1420949700000,12,33
1420949705000,17,33
1420949710000,17,38
1420949715000,11,38
1420949720000,12,28
1420949725000,14,39
1420949730000,11,23
1420949735000,9,28
1420949740000,12,25
1420949745000,12,35
1420949750000,17,39
1420949755000,8,29
1420949760000,14,33
1420949765000,11,30
1420949770000,11,33
1420949775000,5,24
1420949780000,8,19
1420949785000,10,35
1420949790000,18,26
1420949795000,6,23
1420949800000,9,27
1420949805000,5,18
1420949810000,7,21
1420949815000,7,19
1420949820000,7,25
1420949825000,5,26
1420949830000,13,29
1420949835000,13,23
1420949840000,8,16
1420949845000,8,19
1420949850000,9,26
1420949855000,9,22
1420949860000,6,21
1420949865000,9,18
1420949870000,10,23
1420949875000,8,23
1420949880000,3,20
1420949885000,5,20
1420949890000,3,14
1420949895000,5,17
1420949900000,3,21
1420949905000,12,26
1420949910000,4,17
1420949915000,7,10
1420949920000,5,17
1420949925000,6,20
1420949930000,1,13
1420949935000,5,16
1420949940000,3,17
1420949945000,5,15
1420949950000,9,19
1420949955000,5,12
1420949960000,5,20
1420949965000,3,14
1420949970000,5,15
1420949975000,2,18
1420949980000,1,16
1420949985000,3,16
1420949990000,4,11
1420949995000,10,19
1.42095e+12,4,18
1420950005000,9,18
1420950010000,10,25
1420950015000,4,23
1420950020000,2,19
1420950025000,6,23
1420950030000,4,20
1420950035000,6,29
1420950040000,8,27
1420950045000,1,22
1420950050000,4,38
1420950055000,5,25
1420950060000,7,24
1420950065000,6,23
1420950070000,9,33
1420950075000,6,32
1420950080000,4,20
1420950085000,0,18
1420950090000,5,35
1420950095000,2,12
1420950100000,3,27
1420950105000,6,33
1420950110000,4,22
1420950115000,3,24
1420950120000,3,28
1420950125000,1,20
1420950130000,4,19
1420950135000,2,24
1420950140000,9,25
1420950145000,6,21
1420950150000,1,10
1420950155000,4,26
1420950160000,3,18
1420950165000,4,24
1420950170000,1,13
1420950175000,7,13
1420950180000,4,22
1420950185000,2,17
1420950190000,4,11
1420950195000,2,22
1420950200000,7,16
1420950205000,4,17
1420950210000,2,17
1420950215000,2,16
1420950220000,1,11
1420950225000,0,13
1420950230000,4,9
1420950235000,2,11
1420950240000,4,22
1420950245000,2,24
1420950250000,2,8
1420950255000,2,13
1420950260000,2,11
1420950265000,2,12
1420950270000,1,17
1420950275000,2,15
1420950280000,3,16
1420950285000,0,5
1420950290000,1,24
1420950295000,1,10
1420950300000,1,16
1420950305000,3,18
1420950310000,1,16
1420950315000,4,19
1420950320000,2,11
1420950325000,5,17
1420950330000,4,16
1420950335000,4,26
1420950340000,1,22
1420950345000,4,17
1420950350000,2,18
1420950355000,4,16
1420950360000,2,16
1420950365000,1,23
1420950370000,2,17
1420950375000,2,20
1420950380000,1,15
1420950385000,2,9
1420950390000,4,14
1420950395000,3,11
1420950400000,4,15
1420950405000,1,15
1420950410000,2,20
1420950415000,3,17
1420950420000,3,17
1420950425000,1,11
1420950430000,6,15
1420950435000,2,15
1420950440000,3,16
1420950445000,2,8
1420950450000,5,15
1420950455000,2,8
1420950460000,2,10
1420950465000,4,14
1420950470000,4,18
1420950475000,1,17
1420950480000,5,17
1420950485000,0,10
1420950490000,2,9
1420950495000,4,10
1420950500000,5,12
1420950505000,1,11
1420950510000,2,9
1420950515000,2,12
1420950520000,4,13
1420950525000,6,11
1420950530000,3,10
1420950535000,2,17
1420950540000,4,13
1420950545000,2,11
1420950550000,1,13
1420950555000,4,17
1420950560000,4,10
1420950565000,2,11
1420950570000,2,12
1420950575000,3,14
1420950580000,4,12
1420950585000,2,16
1420950590000,6,14
1420950595000,4,23
1420950600000,9,20
1420950605000,4,18
1420950610000,3,12
1420950615000,5,13
1420950620000,4,15
1420950625000,2,12
1420950630000,4,17
1420950635000,0,14
1420950640000,4,14
1420950645000,3,7
1420950650000,2,9
1420950655000,2,11
1420950660000,5,12
1420950665000,4,14
1420950670000,4,14
1420950675000,2,16
1420950680000,5,11
1420950685000,2,7
1420950690000,3,11
1420950695000,3,11
1420950700000,2,14
1420950705000,1,10
1420950710000,3,11
1420950715000,4,15
1420950720000,7,9
1420950725000,3,14
1420950730000,5,15
1420950735000,1,6
1420950740000,4,14
1420950745000,4,8
1420950750000,1,5
1420950755000,3,14
1420950760000,3,7
1420950765000,2,10
1420950770000,3,6
1420950775000,2,9
1420950780000,3,10
1420950785000,2,10
1420950790000,1,8
1420950795000,1,6
1420950800000,7,14
1420950805000,2,9
1420950810000,1,8
1420950815000,0,6
1420950820000,3,5
1420950825000,2,8
1420950830000,4,5
1420950835000,2,9
1420950840000,4,6
1420950845000,4,9
1420950850000,1,4
1420950855000,5,9
1420950860000,3,12
1420950865000,1,16
1420950870000,3,14
1420950875000,2,27
1420950880000,0,26
1420950885000,4,38
1420950890000,3,29
1420950895000,4,28
1420950900000,2,30
1420950905000,1,32
1420950910000,1,20
1420950915000,3,23
1420950920000,5,26
1420950925000,6,25
1420950930000,3,32
1420950935000,3,41
1420950940000,6,32
1420950945000,3,27
1420950950000,4,25
1420950955000,1,25
1420950960000,1,32
1420950965000,1,29
1420950970000,5,39
1420950975000,3,28
1420950980000,6,43
1420950985000,3,28
1420950990000,2,30
1420950995000,5,28
1.420951e+12,6,40
1420951005000,3,27
1420951010000,3,27
1420951015000,4,43
1420951020000,4,33
1420951025000,5,26
1420951030000,4,25
1420951035000,5,30
1420951040000,1,8
1420951045000,2,20
1420951050000,2,23
1420951055000,4,26
1420951060000,4,21
1420951065000,2,15
1420951070000,3,16
1420951075000,5,20
1420951080000,4,27
1420951085000,2,18
1420951090000,1,13
1420951095000,2,14
1420951100000,1,9
1420951105000,1,11
1420951110000,5,14
1420951115000,2,6
1420951120000,4,14
1420951125000,0,15
1420951130000,6,16
1420951135000,0,16
1420951140000,1,9
1420951145000,3,12
1420951150000,4,19
1420951155000,3,7
1420951160000,4,13
1420951165000,2,10
1420951170000,3,11
1420951175000,4,20
1420951180000,0,10
1420951185000,1,11
1420951190000,0,11
1420951195000,0,10
1420951200000,2,9
1420951205000,3,13
1420951210000,2,14
1420951215000,5,18
1420951220000,9,21
1420951225000,3,8
1420951230000,0,11
1420951235000,1,6
1420951240000,1,9
1420951245000,1,7
1420951250000,2,9
1420951255000,0,1
1420951260000,2,7
1420951265000,4,17
1420951270000,2,8
1420951275000,1,10
1420951280000,3,13
1420951285000,1,8
1420951290000,4,6
1420951295000,2,7
1420951300000,2,5
1420951305000,2,6
1420951310000,1,10
1420951315000,0,11
1420951320000,5,11
1420951325000,1,8
1420951330000,0,11
1420951335000,4,14
1420951340000,0,9
1420951345000,1,6
1420951350000,0,5
1420951355000,1,3
1420951360000,1,4
1420951365000,1,3
1420951370000,1,2
1420951375000,2,5
1420951380000,0,8
1420951385000,3,5
1420951390000,2,9
1420951395000,4,15
1420951400000,2,7
1420951405000,1,5
1420951410000,3,8
1420951415000,0,9
1420951420000,0,4
1420951425000,0,6
1420951430000,2,6
1420951435000,3,8
1420951440000,1,8
1420951445000,3,10
1420951450000,0,6
1420951455000,5,10
1420951460000,1,10
1420951465000,0,5
